subscription_id,user_id,full_name,gender,birth_date,age_years,state,city,region,monthly_income,signup_date,plan_id,start_date,end_date,status,is_active,is_churned,total_revenue,num_payments,first_payment_date,last_payment_date,duration_days,duration_months,ltv,mrr
S0109,109,Helena Costa,F,1978-12-08,46.064339493497606,GO,Goiânia,Centro-Oeste,1552.49,2021-10-19,1,2023-08-04,2023-11-18,cancelled,false,true,119.6,4,2023-08-04,2023-11-02,106,3.533333333333333,119.6,33.84905660377358
S0110,110,Paula Silva,F,2015-09-04,9.325119780971937,AM,Manaus,Norte,8686.72,2021-02-16,4,2022-07-10,2024-12-31,active,true,false,1199.6999999999998,3,2022-07-10,2024-07-09,905,30.166666666666668,1199.6999999999998,39.76906077348065
S0111,111,Eduarda Ferreira,M,1968-01-02,56.99657768651608,GO,Goiânia,Centro-Oeste,8727.98,2021-09-10,4,2023-03-07,2024-12-31,active,true,false,799.8,2,2023-03-07,2024-03-06,665,22.166666666666668,799.8,36.081203007518795
S0112,112,Helena Rodrigues,F,2002-05-26,22.600958247775495,RS,Porto Alegre,Sul,5644.51,2021-04-25,4,2023-03-08,2024-12-31,active,true,false,799.8,2,2023-03-08,2024-03-07,664,22.133333333333333,799.8,36.1355421686747
S0113,113,Ana Rocha,M,1991-04-19,33.70294318959617,BA,Salvador,Nordeste,10614.8,2020-04-12,3,2022-06-27,2024-09-28,cancelled,false,true,1299.0000000000002,10,2022-06-27,2024-09-14,824,27.466666666666665,1299.0000000000002,47.29368932038836
S0114,114,Luiz Gomes,F,1980-09-18,44.284736481861735,PR,Curitiba,Sul,2732.51,2021-05-02,3,2023-04-01,2023-07-07,cancelled,false,true,259.8,2,2023-04-01,2023-06-30,97,3.2333333333333334,259.8,80.35051546391753
S0115,115,Otávio Carvalho,F,1993-09-27,31.260780287474333,PR,Curitiba,Sul,5627.08,2020-10-19,3,2022-03-08,2024-12-31,active,true,false,1558.8000000000004,12,2022-03-08,2024-11-22,1029,34.3,1558.8000000000004,45.446064139941704
S0116,116,Mariana Silva,M,1995-08-12,29.388090349075977,CE,Fortaleza,Nordeste,2674.62,2021-11-11,2,2022-06-21,2023-04-04,cancelled,false,true,498.9999999999999,10,2022-06-21,2023-03-18,287,9.566666666666666,498.9999999999999,52.16027874564459
S0117,117,Ana Ferreira,M,2022-09-18,2.2861054072553046,PE,Recife,Nordeste,13930.58,2021-01-12,4,2022-08-16,2024-08-20,cancelled,false,true,1199.6999999999998,3,2022-08-16,2024-08-15,735,24.5,1199.6999999999998,48.967346938775506
S0118,118,Thiago Rodrigues,F,1987-07-28,37.42915811088296,PE,Recife,Nordeste,1779.53,2021-10-27,1,2024-08-16,2024-12-31,active,true,false,149.5,5,2024-08-16,2024-12-14,137,4.566666666666666,149.5,32.737226277372265
S0119,119,Luiz Rodrigues,F,2021-07-08,3.482546201232033,PE,Recife,Nordeste,9882.22,2021-10-15,3,2022-09-04,2024-12-31,active,true,false,1299.0000000000002,10,2022-09-04,2024-11-22,849,28.3,1299.0000000000002,45.901060070671384
S0120,120,Thiago Santos,M,2019-06-21,5.530458590006845,SC,Florianópolis,Sul,1963.46,2021-04-24,2,2024-03-28,2024-07-15,cancelled,false,true,199.6,4,2024-03-28,2024-06-26,109,3.6333333333333333,199.6,54.93577981651376
S0121,121,Rafael Souza,M,1965-08-26,59.34839151266256,PE,Recife,Nordeste,1947.66,2020-08-22,1,2023-12-20,2024-04-29,cancelled,false,true,149.5,5,2023-12-20,2024-04-18,131,4.366666666666666,149.5,34.23664122137405
S0122,122,Gabriel Rocha,F,1978-09-06,46.31895961670089,BA,Salvador,Nordeste,2806.96,2021-03-24,3,2023-07-04,2024-12-31,active,true,false,909.3,7,2023-07-04,2024-12-25,546,18.2,909.3,49.96153846153846
S0123,123,Ana Ferreira,M,1994-01-08,30.978781656399725,RS,Porto Alegre,Sul,5527.54,2021-01-05,2,2023-09-15,2024-12-31,active,true,false,798.3999999999997,16,2023-09-15,2024-12-08,473,15.766666666666667,798.3999999999997,50.63847780126848
S0124,124,Nathalia Rodrigues,M,1994-12-03,30.078028747433265,PA,Belém,Norte,4121.61,2021-09-07,1,2023-02-13,2023-10-23,cancelled,false,true,269.1,9,2023-02-13,2023-10-11,252,8.4,269.1,32.035714285714285
S0125,125,Paula Almeida,M,1969-07-13,55.46885694729637,MG,Belo Horizonte,Sudeste,15628.74,2020-12-03,3,2024-02-06,2024-12-31,active,true,false,519.6,4,2024-02-06,2024-11-02,329,10.966666666666667,519.6,47.379939209726444
S0126,126,Helena Costa,F,1965-11-18,59.11841204654346,SP,São Paulo,Sudeste,8535.52,2020-10-29,2,2022-06-12,2022-07-30,cancelled,false,true,99.8,2,2022-06-12,2022-07-12,48,1.6,99.8,62.37499999999999
S0127,127,Ana Santos,F,2004-07-12,20.470910335386723,RJ,Rio de Janeiro,Sudeste,3855.72,2020-06-20,2,2023-05-27,2024-05-05,cancelled,false,true,598.7999999999998,12,2023-05-27,2024-04-21,344,11.466666666666667,598.7999999999998,52.220930232558125
S0128,128,João Almeida,F,1989-06-03,35.578370978781656,ES,Vitória,Sudeste,1506.82,2020-07-21,3,2023-11-03,2024-12-31,active,true,false,649.5,5,2023-11-03,2024-10-28,424,14.133333333333333,649.5,45.95518867924528
S0129,129,João Silva,M,1990-03-26,34.76796714579056,PE,Recife,Nordeste,2321.9,2020-05-25,2,2023-03-18,2023-06-26,cancelled,false,true,199.6,4,2023-03-18,2023-06-16,100,3.3333333333333335,199.6,59.879999999999995
S0130,130,Bruno Carvalho,F,2006-12-08,18.064339493497606,CE,Fortaleza,Nordeste,4617.47,2020-05-26,3,2022-02-03,2022-11-09,cancelled,false,true,519.6,4,2022-02-03,2022-10-31,279,9.3,519.6,55.87096774193548
S0131,131,Sabrina Souza,F,1965-02-25,59.846680355920604,DF,Brasília,Centro-Oeste,8794.3,2020-08-02,3,2024-02-28,2024-12-31,active,true,false,519.6,4,2024-02-28,2024-11-24,307,10.233333333333333,519.6,50.77524429967427
S0132,132,Eduarda Silva,F,1990-09-26,34.26420260095825,GO,Goiânia,Centro-Oeste,9216.63,2020-02-08,2,2022-02-14,2023-03-25,cancelled,false,true,698.5999999999998,14,2022-02-14,2023-03-11,404,13.466666666666667,698.5999999999998,51.876237623762364
S0133,133,Gabriel Santos,F,1987-10-04,37.242984257357975,AM,Manaus,Norte,5718.95,2021-08-24,1,2022-12-11,2024-05-18,cancelled,false,true,538.1999999999998,18,2022-12-11,2024-05-04,524,17.466666666666665,538.1999999999998,30.812977099236633
S0134,134,Gabriel Santos,F,2011-08-27,13.347022587268993,PE,Recife,Nordeste,4253.83,2021-01-10,1,2022-02-27,2022-11-04,cancelled,false,true,269.1,9,2022-02-27,2022-10-25,250,8.333333333333334,269.1,32.292
S0135,135,Otávio Araújo,F,1969-09-04,55.32375085557837,PR,Curitiba,Sul,1842.19,2021-03-11,2,2024-01-05,2024-08-10,cancelled,false,true,399.19999999999993,8,2024-01-05,2024-08-02,218,7.266666666666667,399.19999999999993,54.93577981651375
S0136,136,Eduarda Rocha,M,2008-01-27,16.928131416837783,DF,Brasília,Centro-Oeste,23435.86,2021-03-11,1,2024-01-11,2024-06-25,cancelled,false,true,179.4,6,2024-01-11,2024-06-09,166,5.533333333333333,179.4,32.42168674698795
S0137,137,Eduarda Rocha,M,1993-12-16,31.041752224503764,RJ,Rio de Janeiro,Sudeste,2244.94,2021-08-29,1,2023-02-09,2024-12-31,active,true,false,717.5999999999997,24,2023-02-09,2024-12-30,691,23.033333333333335,717.5999999999997,31.15484804630968
S0138,138,Karina Silva,F,2016-02-23,8.854209445585216,CE,Fortaleza,Nordeste,1699.97,2021-09-18,3,2024-02-02,2024-12-31,active,true,false,519.6,4,2024-02-02,2024-10-29,333,11.1,519.6,46.810810810810814
S0139,139,João Ferreira,F,2001-12-25,23.017111567419576,GO,Goiânia,Centro-Oeste,2505.51,2021-05-21,4,2023-11-12,2024-12-31,active,true,false,799.8,2,2023-11-12,2024-11-11,415,13.833333333333334,799.8,57.81686746987951
S0140,140,Karina Oliveira,M,1990-03-09,34.8145106091718,GO,Goiânia,Centro-Oeste,4508.14,2021-05-16,1,2022-04-04,2022-05-09,cancelled,false,true,59.8,2,2022-04-04,2022-05-04,35,1.1666666666666667,59.8,51.25714285714285
S0141,141,João Ribeiro,F,1968-11-16,56.12320328542094,BA,Salvador,Nordeste,6560.86,2020-03-24,3,2022-02-01,2024-12-31,active,true,false,1558.8000000000004,12,2022-02-01,2024-10-18,1064,35.46666666666667,1558.8000000000004,43.95112781954888
S0142,142,Helena Rocha,M,2006-12-19,18.034223134839152,MG,Belo Horizonte,Sudeste,10283.44,2020-02-17,1,2024-07-24,2024-12-31,active,true,false,179.4,6,2024-07-24,2024-12-21,160,5.333333333333333,179.4,33.6375
S0143,143,Felipe Gomes,F,2000-08-18,24.369609856262834,SP,São Paulo,Sudeste,4045.01,2021-01-18,2,2022-08-10,2024-12-31,active,true,false,1497.0000000000005,30,2022-08-10,2024-12-27,874,29.133333333333333,1497.0000000000005,51.38443935926775
S0144,144,Otávio Silva,M,2005-01-23,19.93702943189596,DF,Brasília,Centro-Oeste,5623.6,2020-12-12,1,2022-08-05,2024-01-12,cancelled,false,true,538.1999999999998,18,2022-08-05,2023-12-28,525,17.5,538.1999999999998,30.754285714285704
S0145,145,Igor Almeida,M,1988-11-28,36.09034907597536,AM,Manaus,Norte,2377.26,2021-12-14,2,2023-03-16,2024-02-21,cancelled,false,true,598.7999999999998,12,2023-03-16,2024-02-09,342,11.4,598.7999999999998,52.52631578947367
S0146,146,Eduarda Martins,F,1999-12-11,25.05681040383299,AM,Manaus,Norte,5493.05,2020-11-23,1,2024-02-22,2024-12-31,active,true,false,328.9,11,2024-02-22,2024-12-18,313,10.433333333333334,328.9,31.52396166134185
S0147,147,Vitória Almeida,F,1965-09-08,59.31279945242984,MG,Belo Horizonte,Sudeste,2479.45,2021-06-16,4,2023-04-22,2024-12-31,active,true,false,799.8,2,2023-04-22,2024-04-21,619,20.633333333333333,799.8,38.762520193861064
S0148,148,Otávio Costa,M,2009-03-10,15.811088295687885,DF,Brasília,Centro-Oeste,3169.39,2020-09-09,2,2022-11-15,2024-06-16,cancelled,false,true,997.9999999999997,20,2022-11-15,2024-06-07,579,19.3,997.9999999999997,51.70984455958547
S0149,149,Eduarda Lima,M,2019-12-31,5.002053388090349,CE,Fortaleza,Nordeste,2075.16,2020-08-20,1,2023-02-17,2023-07-24,cancelled,false,true,179.4,6,2023-02-17,2023-07-17,157,5.233333333333333,179.4,34.28025477707006
S0150,150,Vitória Souza,M,1969-09-30,55.252566735112936,ES,Vitória,Sudeste,1996.44,2020-01-11,2,2022-11-30,2023-12-09,cancelled,false,true,648.6999999999998,13,2022-11-30,2023-11-25,374,12.466666666666667,648.6999999999998,52.03475935828875
S0151,151,Felipe Rocha,M,2007-03-18,17.790554414784395,ES,Vitória,Sudeste,5005.02,2021-04-10,4,2022-09-08,2024-12-31,active,true,false,1199.6999999999998,3,2022-09-08,2024-09-07,845,28.166666666666668,1199.6999999999998,42.59289940828401
S0152,152,Mariana Araújo,F,1972-12-04,52.07392197125257,SC,Florianópolis,Sul,2192.96,2020-10-20,3,2024-01-26,2024-12-31,active,true,false,519.6,4,2024-01-26,2024-10-22,340,11.333333333333334,519.6,45.84705882352941
S0153,153,Rafael Almeida,F,2008-02-08,16.895277207392198,PE,Recife,Nordeste,2438.82,2020-09-04,3,2022-12-22,2024-12-31,active,true,false,1169.1000000000001,9,2022-12-22,2024-12-11,740,24.666666666666668,1169.1000000000001,47.39594594594595
S0154,154,Vitória Silva,F,2009-01-14,15.961670088980151,PA,Belém,Norte,14816.32,2020-01-10,3,2023-12-17,2024-12-31,active,true,false,649.5,5,2023-12-17,2024-12-11,380,12.666666666666666,649.5,51.276315789473685
S0155,155,Mariana Rodrigues,M,1989-07-14,35.46611909650924,ES,Vitória,Sudeste,2532.53,2021-02-25,4,2024-06-05,2024-12-31,active,true,false,399.9,1,2024-06-05,2024-06-05,209,6.966666666666667,399.9,57.40191387559808
S0156,156,Bruno Souza,M,2019-02-04,5.905544147843942,DF,Brasília,Centro-Oeste,4053.7,2020-06-29,2,2023-03-18,2023-11-23,cancelled,false,true,449.0999999999999,9,2023-03-18,2023-11-13,250,8.333333333333334,449.0999999999999,53.89199999999999
S0157,157,Ana Lima,F,1966-09-14,58.29705681040383,MG,Belo Horizonte,Sudeste,2873.89,2021-01-21,1,2024-09-30,2025-01-05,cancelled,false,true,119.6,4,2024-09-30,2024-12-29,97,3.2333333333333334,119.6,36.98969072164948
S0158,158,Rafael Carvalho,M,1969-10-08,55.23066392881588,CE,Fortaleza,Nordeste,10045.73,2021-08-14,2,2022-05-13,2024-09-09,cancelled,false,true,1447.1000000000004,29,2022-05-13,2024-08-30,850,28.333333333333332,1447.1000000000004,51.07411764705884
S0159,159,Luiz Rocha,M,1995-05-17,29.626283367556468,SP,São Paulo,Sudeste,1963.07,2021-04-21,4,2023-07-23,2024-12-31,active,true,false,799.8,2,2023-07-23,2024-07-22,527,17.566666666666666,799.8,45.52941176470588
S0160,160,Diego Santos,M,1983-09-08,41.31416837782341,SC,Florianópolis,Sul,2917.38,2020-07-24,2,2024-09-14,2024-12-30,cancelled,false,true,199.6,4,2024-09-14,2024-12-13,107,3.566666666666667,199.6,55.9626168224299
S0161,161,Paula Araújo,F,2020-11-14,4.128678986995209,ES,Vitória,Sudeste,2825.05,2020-10-19,3,2023-02-11,2024-12-31,active,true,false,1039.2,8,2023-02-11,2024-11-02,689,22.966666666666665,1039.2,45.24818577648767
S0162,162,Diego Rocha,M,1978-02-04,46.90485968514716,BA,Salvador,Nordeste,3286.04,2021-06-11,2,2024-09-19,2024-12-31,active,true,false,199.6,4,2024-09-19,2024-12-18,103,3.433333333333333,199.6,58.13592233009709
S0163,163,Ana Pereira,F,1972-04-19,52.70088980150582,GO,Goiânia,Centro-Oeste,4630.97,2020-07-12,3,2022-08-14,2024-12-31,active,true,false,1299.0000000000002,10,2022-08-14,2024-11-01,870,29.0,1299.0000000000002,44.79310344827587
S0164,164,Diego Almeida,F,1989-08-30,35.337440109514034,GO,Goiânia,Centro-Oeste,2586.19,2020-01-20,3,2022-02-16,2024-12-31,active,true,false,1558.8000000000004,12,2022-02-16,2024-11-02,1049,34.96666666666667,1558.8000000000004,44.57959961868447
S0165,165,Vitória Costa,F,1981-07-19,43.45242984257358,RS,Porto Alegre,Sul,2783.95,2020-04-24,3,2023-03-17,2024-06-28,cancelled,false,true,779.4,6,2023-03-17,2024-06-09,469,15.633333333333333,779.4,49.85501066098081
S0166,166,Nathalia Gomes,M,1972-02-10,52.889801505817935,PA,Belém,Norte,1608.95,2020-01-01,4,2022-04-25,2024-12-31,active,true,false,1199.6999999999998,3,2022-04-25,2024-04-24,981,32.7,1199.6999999999998,36.688073394495405
S0167,167,Otávio Carvalho,F,2003-04-11,21.724845995893222,RS,Porto Alegre,Sul,2793.79,2020-12-05,3,2023-09-16,2024-12-31,active,true,false,779.4,6,2023-09-16,2024-12-09,472,15.733333333333333,779.4,49.53813559322034
S0168,168,Mariana Silva,M,2003-03-25,21.77138945927447,PR,Curitiba,Sul,1555.55,2021-01-12,1,2023-03-29,2024-09-01,cancelled,false,true,538.1999999999998,18,2023-03-29,2024-08-20,522,17.4,538.1999999999998,30.931034482758612
S0169,169,Gabriel Santos,F,1990-03-21,34.78165639972622,DF,Brasília,Centro-Oeste,2047.74,2021-05-21,2,2024-07-09,2024-12-31,active,true,false,299.4,6,2024-07-09,2024-12-06,175,5.833333333333333,299.4,51.325714285714284
S0170,170,Mariana Rodrigues,M,1967-03-28,57.76317590691308,CE,Fortaleza,Nordeste,2512.93,2020-04-06,3,2022-07-11,2024-12-31,active,true,false,1428.9000000000003,11,2022-07-11,2024-12-27,904,30.133333333333333,1428.9000000000003,47.41924778761063
S0171,171,Mariana Lima,F,2016-09-22,8.27378507871321,RJ,Rio de Janeiro,Sudeste,1510.98,2021-02-23,2,2022-12-19,2023-02-27,cancelled,false,true,149.7,3,2022-12-19,2023-02-17,70,2.3333333333333335,149.7,64.15714285714284
S0172,172,Helena Carvalho,M,2021-12-03,3.077344284736482,DF,Brasília,Centro-Oeste,2758.57,2021-01-13,3,2022-09-13,2022-09-24,cancelled,false,true,129.9,1,2022-09-13,2022-09-13,11,0.36666666666666664,129.9,354.2727272727273
S0173,173,Ana Araújo,F,1986-11-30,38.08624229979466,CE,Fortaleza,Nordeste,3235.37,2021-11-02,4,2023-10-01,2024-12-31,active,true,false,799.8,2,2023-10-01,2024-09-30,457,15.233333333333333,799.8,52.50328227571116
S0174,174,João Araújo,F,2001-04-08,23.731690622861056,ES,Vitória,Sudeste,10228.03,2021-11-21,2,2024-04-29,2024-12-31,active,true,false,449.0999999999999,9,2024-04-29,2024-12-25,246,8.2,449.0999999999999,54.76829268292682
S0175,175,Gabriel Almeida,M,1984-10-27,40.17796030116359,CE,Fortaleza,Nordeste,1850.94,2021-03-01,3,2024-08-04,2024-12-31,active,true,false,259.8,2,2024-08-04,2024-11-02,149,4.966666666666667,259.8,52.308724832214764
S0176,176,Bruno Ribeiro,F,2003-08-04,21.409993155373034,ES,Vitória,Sudeste,2085.25,2020-03-12,1,2024-01-17,2024-12-31,active,true,false,358.79999999999995,12,2024-01-17,2024-12-12,349,11.633333333333333,358.79999999999995,30.84240687679083
S0177,177,Thiago Rocha,M,2022-04-12,2.7214236824093088,PE,Recife,Nordeste,2318.25,2021-10-17,1,2022-08-27,2023-08-02,cancelled,false,true,358.79999999999995,12,2022-08-27,2023-07-23,340,11.333333333333334,358.79999999999995,31.65882352941176
S0178,178,Otávio Oliveira,M,1974-01-02,50.99520876112252,CE,Fortaleza,Nordeste,1886.9,2020-03-21,1,2022-04-03,2023-04-08,cancelled,false,true,388.69999999999993,13,2022-04-03,2023-03-29,370,12.333333333333334,388.69999999999993,31.516216216216208
S0179,179,Rafael Gomes,F,1973-10-01,51.2498288843258,ES,Vitória,Sudeste,2227.1,2020-01-13,1,2022-11-22,2023-05-31,cancelled,false,true,209.3,7,2022-11-22,2023-05-21,190,6.333333333333333,209.3,33.04736842105263
S0180,180,Diego Santos,M,2021-08-30,3.3374401095140316,PE,Recife,Nordeste,11062.22,2020-12-27,3,2024-03-18,2024-09-21,cancelled,false,true,389.70000000000005,3,2024-03-18,2024-09-14,187,6.233333333333333,389.70000000000005,62.51871657754011
S0181,181,Mariana Martins,F,1992-08-15,32.37782340862423,MG,Belo Horizonte,Sudeste,1657.17,2020-01-06,4,2023-10-15,2024-12-31,active,true,false,799.8,2,2023-10-15,2024-10-14,443,14.766666666666667,799.8,54.16252821670428
S0182,182,Mariana Ribeiro,M,2009-08-08,15.397672826830938,GO,Goiânia,Centro-Oeste,2765.42,2020-02-29,4,2023-08-03,2024-12-31,active,true,false,799.8,2,2023-08-03,2024-08-02,516,17.2,799.8,46.5
S0183,183,Carla Ribeiro,M,2021-10-13,3.216974674880219,PA,Belém,Norte,5108.98,2021-11-02,1,2022-06-01,2023-03-12,cancelled,false,true,299.0,10,2022-06-01,2023-02-26,284,9.466666666666667,299.0,31.58450704225352
S0184,184,Otávio Santos,F,1967-05-27,57.59890485968515,AM,Manaus,Norte,2067.13,2020-04-09,2,2024-03-31,2024-12-31,active,true,false,498.9999999999999,10,2024-03-31,2024-12-26,275,9.166666666666666,498.9999999999999,54.43636363636363
S0185,185,Sabrina Souza,F,1972-01-15,52.96098562628337,PR,Curitiba,Sul,1695.98,2021-04-05,1,2022-06-20,2023-07-20,cancelled,false,true,418.5999999999999,14,2022-06-20,2023-07-15,395,13.166666666666666,418.5999999999999,31.792405063291135
S0186,186,Mariana Pereira,F,2021-11-24,3.1019849418206706,SP,São Paulo,Sudeste,2814.59,2021-04-02,3,2023-02-02,2024-12-31,active,true,false,1039.2,8,2023-02-02,2024-10-24,698,23.266666666666666,1039.2,44.664756446991404
S0187,187,Luiz Almeida,M,1991-03-06,33.82340862422998,ES,Vitória,Sudeste,2936.82,2020-07-04,4,2023-10-29,2024-12-31,active,true,false,799.8,2,2023-10-29,2024-10-28,429,14.3,799.8,55.930069930069926
S0188,188,Vitória Souza,M,2009-08-29,15.340177960301164,RS,Porto Alegre,Sul,5733.85,2021-12-25,1,2022-02-26,2022-10-09,cancelled,false,true,239.20000000000002,8,2022-02-26,2022-09-24,225,7.5,239.20000000000002,31.893333333333334
S0189,189,Bruno Araújo,M,2017-08-20,7.364818617385352,PA,Belém,Norte,1929.4,2020-10-11,1,2022-07-24,2022-09-03,cancelled,false,true,59.8,2,2022-07-24,2022-08-23,41,1.3666666666666667,59.8,43.756097560975604
S0190,190,Rafael Costa,F,1983-10-14,41.215605749486656,SP,São Paulo,Sudeste,1908.06,2021-05-09,1,2023-12-26,2024-03-04,cancelled,false,true,89.69999999999999,3,2023-12-26,2024-02-24,69,2.3,89.69999999999999,39.0
S0191,191,Luiz Martins,F,2015-10-10,9.22655715263518,ES,Vitória,Sudeste,5316.93,2020-04-16,4,2022-10-29,2024-12-31,active,true,false,1199.6999999999998,3,2022-10-29,2024-10-28,794,26.466666666666665,1199.6999999999998,45.32871536523929
S0192,192,Vitória Lima,F,2001-07-29,23.42505133470226,DF,Brasília,Centro-Oeste,4621.08,2021-07-11,4,2024-08-30,2024-12-31,active,true,false,399.9,1,2024-08-30,2024-08-30,123,4.1,399.9,97.53658536585367
S0193,193,Felipe Gomes,M,2015-12-23,9.023956194387406,MG,Belo Horizonte,Sudeste,7622.37,2021-12-30,1,2022-10-13,2024-10-20,cancelled,false,true,747.4999999999997,25,2022-10-13,2024-10-02,738,24.6,747.4999999999997,30.3861788617886
S0194,194,Luiz Costa,F,2009-08-25,15.351129363449692,ES,Vitória,Sudeste,2466.45,2020-10-01,3,2023-02-11,2024-02-17,cancelled,false,true,649.5,5,2023-02-11,2024-02-06,371,12.366666666666667,649.5,52.52021563342318
S0195,195,Felipe Lima,M,2001-06-16,23.54277891854894,PE,Recife,Nordeste,3404.32,2020-03-31,3,2023-08-21,2024-12-31,active,true,false,779.4,6,2023-08-21,2024-11-13,498,16.6,779.4,46.951807228915655
S0196,196,Otávio Silva,M,1993-10-07,31.23340177960301,SC,Florianópolis,Sul,1658.24,2021-08-24,2,2023-05-24,2024-12-31,active,true,false,997.9999999999997,20,2023-05-24,2024-12-14,587,19.566666666666666,997.9999999999997,51.00511073253831
S0197,197,Otávio Martins,M,1971-07-24,53.440109514031484,DF,Brasília,Centro-Oeste,1747.24,2020-04-08,1,2022-06-23,2024-07-31,cancelled,false,true,777.3999999999996,26,2022-06-23,2024-07-12,769,25.633333333333333,777.3999999999996,30.327698309492835
S0198,198,Diego Almeida,M,2020-08-19,4.3668720054757015,SP,São Paulo,Sudeste,2767.2,2021-03-11,4,2023-11-29,2024-12-31,active,true,false,799.8,2,2023-11-29,2024-11-28,398,13.266666666666667,799.8,60.28643216080401
S0199,199,Vitória Ribeiro,F,2012-10-23,12.188911704312115,RS,Porto Alegre,Sul,1765.12,2020-06-29,4,2023-06-14,2024-12-31,active,true,false,799.8,2,2023-06-14,2024-06-13,566,18.866666666666667,799.8,42.39222614840989
S0200,200,Carla Ferreira,F,2015-01-12,9.96851471594798,SC,Florianópolis,Sul,2760.55,2021-08-07,1,2022-09-10,2022-09-15,cancelled,false,true,29.9,1,2022-09-10,2022-09-10,5,0.16666666666666666,29.9,179.4
S0201,201,Luiz Carvalho,F,2014-03-13,10.803559206023271,BA,Salvador,Nordeste,10641.89,2021-12-18,2,2022-10-14,2024-12-31,active,true,false,1347.3000000000002,27,2022-10-14,2024-12-02,809,26.966666666666665,1347.3000000000002,49.96168108776268
S0202,202,Carla Martins,M,2007-07-15,17.464750171115675,SC,Florianópolis,Sul,5989.32,2021-02-01,1,2024-08-10,2024-12-31,active,true,false,149.5,5,2024-08-10,2024-12-08,143,4.766666666666667,149.5,31.363636363636363
S0203,203,João Carvalho,M,1993-01-26,31.928815879534564,PR,Curitiba,Sul,3811.55,2021-09-29,4,2023-12-02,2024-12-31,active,true,false,799.8,2,2023-12-02,2024-12-01,395,13.166666666666666,799.8,60.744303797468355
S0204,204,Rafael Carvalho,M,2012-05-05,12.657084188911705,GO,Goiânia,Centro-Oeste,2925.99,2021-06-16,1,2022-09-13,2023-05-27,cancelled,false,true,269.1,9,2022-09-13,2023-05-11,256,8.533333333333333,269.1,31.535156250000004
S0205,205,Ana Oliveira,F,2012-09-14,12.295687885010267,RS,Porto Alegre,Sul,5614.58,2021-04-10,4,2024-06-28,2024-12-31,active,true,false,399.9,1,2024-06-28,2024-06-28,186,6.2,399.9,64.5
S0206,206,Vitória Souza,M,1966-11-18,58.119096509240244,BA,Salvador,Nordeste,5463.49,2021-08-21,2,2023-03-29,2024-03-07,cancelled,false,true,598.7999999999998,12,2023-03-29,2024-02-22,344,11.466666666666667,598.7999999999998,52.220930232558125
S0207,207,Ana Costa,F,1998-12-20,26.031485284052017,PA,Belém,Norte,4776.83,2021-07-01,2,2022-09-23,2024-12-31,active,true,false,1397.2000000000003,28,2022-09-23,2024-12-11,830,27.666666666666668,1397.2000000000003,50.50120481927711
S0208,208,Paula Rodrigues,M,1986-08-31,38.33538672142368,SC,Florianópolis,Sul,10299.72,2020-08-09,1,2023-04-03,2024-05-03,cancelled,false,true,418.5999999999999,14,2023-04-03,2024-04-27,396,13.2,418.5999999999999,31.712121212121207
S0209,209,Rafael Oliveira,M,1968-04-23,56.68993839835729,PR,Curitiba,Sul,2380.51,2021-12-30,3,2022-11-20,2024-12-31,active,true,false,1169.1000000000001,9,2022-11-20,2024-11-09,772,25.733333333333334,1169.1000000000001,45.43134715025907
S0210,210,Vitória Silva,M,1977-02-28,47.83846680355921,GO,Goiânia,Centro-Oeste,23621.45,2021-01-03,2,2022-10-21,2024-07-20,cancelled,false,true,1097.7999999999997,22,2022-10-21,2024-07-12,638,21.266666666666666,1097.7999999999997,51.620689655172406
S0211,211,Vitória Gomes,F,1992-11-17,32.120465434633815,PA,Belém,Norte,2100.65,2021-08-22,1,2023-08-01,2023-12-14,cancelled,false,true,149.5,5,2023-08-01,2023-11-29,135,4.5,149.5,33.22222222222222
S0212,212,Helena Araújo,M,1992-04-28,32.67624914442163,ES,Vitória,Sudeste,2902.98,2021-06-03,1,2024-01-10,2024-07-24,cancelled,false,true,209.3,7,2024-01-10,2024-07-08,196,6.533333333333333,209.3,32.035714285714285
S0213,213,João Oliveira,M,2017-07-31,7.4195756331279945,BA,Salvador,Nordeste,2282.31,2020-05-24,1,2023-07-03,2023-12-11,cancelled,false,true,179.4,6,2023-07-03,2023-11-30,161,5.366666666666666,179.4,33.42857142857143
S0214,214,Paula Ferreira,M,1999-09-14,25.297741273100616,MG,Belo Horizonte,Sudeste,24371.56,2020-06-02,1,2024-04-29,2024-12-31,active,true,false,269.1,9,2024-04-29,2024-12-25,246,8.2,269.1,32.81707317073171
S0215,215,Vitória Ferreira,F,2015-04-11,9.724845995893224,ES,Vitória,Sudeste,2841.83,2021-07-22,3,2023-03-17,2024-12-31,active,true,false,1039.2,8,2023-03-17,2024-12-06,655,21.833333333333332,1039.2,47.5969465648855
S0216,216,Paula Ribeiro,F,2004-06-27,20.511978097193705,PE,Recife,Nordeste,8776.46,2021-02-28,4,2022-06-25,2024-12-31,active,true,false,1199.6999999999998,3,2022-06-25,2024-06-24,920,30.666666666666668,1199.6999999999998,39.12065217391304
S0217,217,Gabriel Almeida,F,1971-11-09,53.14442162902122,SC,Florianópolis,Sul,2605.22,2020-09-27,1,2022-01-01,2022-07-20,cancelled,false,true,209.3,7,2022-01-01,2022-06-30,200,6.666666666666667,209.3,31.395
